season,week,home_team,away_team,home_score,away_score,home_team_win,ewma_dynamic_window_rushing_offense_home,ewma_dynamic_window_passing_offense_home,ewma_dynamic_window_rushing_defense_home,ewma_dynamic_window_passing_defense_home,game_date_home,ewma_dynamic_window_rushing_offense_away,ewma_dynamic_window_passing_offense_away,ewma_dynamic_window_rushing_defense_away,ewma_dynamic_window_passing_defense_away,game_date_away,month,day,year
2020,4,KC,NE,26,10,1,0.054564139,0.317293145,0.125010901,-0.068990462,10/5/2020,0.039867718,0.003361779,-0.044574447,-0.031399534,10/5/2020,10,5,2020
2020,4,DET,NO,29,35,0,-0.039902898,-0.06831618,0.020412362,0.164270416,10/4/2020,-0.038454608,0.171575076,-0.149824172,0.074246034,10/4/2020,10,4,2020
2020,4,LA,NYG,17,9,1,-0.019132638,0.272677727,-0.002111611,0.006255403,10/4/2020,-0.19274164,-0.074429791,-0.115460209,0.270281278,10/4/2020,10,4,2020
2020,4,SF,PHI,20,25,0,0.036070682,0.208856405,-0.160873783,-0.06164016,10/4/2020,-0.001002678,-0.104520892,-0.162188524,0.149446521,10/4/2020,10,4,2020
2020,4,MIA,SEA,23,31,0,-0.04636302,0.100307355,-0.009754809,0.122848433,10/4/2020,-0.027524103,0.232578892,-0.047184248,0.162157211,10/4/2020,10,4,2020
2020,5,NYJ,ARI,10,30,0,-0.126967626,-0.2106786,-0.150270744,0.128563944,10/11/2020,0.048834616,-0.007006872,-0.036863382,0.130472948,10/11/2020,10,11,2020
2020,5,TEN,BUF,42,16,1,0.043239602,0.22694751,0.029595108,0.06502382,10/13/2020,-0.097802641,0.226773566,-0.04939187,0.043582829,10/13/2020,10,13,2020
2020,5,ATL,CAR,16,23,0,-0.059832766,0.054856718,-0.10490859,0.213079383,10/11/2020,-0.098556195,0.021156857,0.03017706,0.113640603,10/11/2020,10,11,2020
2020,5,BAL,CIN,27,3,1,0.099935591,0.168882911,-0.101920977,-0.033316182,10/11/2020,-0.073365459,0.012936236,0.011097027,0.131656579,10/11/2020,10,11,2020
2020,5,CLE,IND,32,23,1,0.047212634,0.14299957,0.000373021,0.130719914,10/11/2020,-0.08567647,0.066522073,-0.146207849,-0.103998837,10/11/2020,10,11,2020
2020,5,HOU,JAX,30,14,1,-0.113225798,0.07412032,0.0357314,0.289278909,10/11/2020,-0.041893168,0.057582876,-0.000884271,0.278619064,10/11/2020,10,11,2020
2020,5,WAS,LA,10,30,0,-0.030379696,-0.157263117,0.038451245,0.194404813,10/11/2020,-0.012651851,0.192100819,0.004833964,-0.050355581,10/11/2020,10,11,2020
2020,5,NO,LAC,30,27,1,-0.002373228,0.211455761,-0.110040009,0.072090671,10/12/2020,-0.178569089,0.150045559,-0.063103419,0.085335067,10/12/2020,10,12,2020
2020,5,KC,LV,32,40,0,0.051399321,0.271278635,0.11957794,-0.144726532,10/11/2020,-0.138377647,0.146958313,-0.004781857,0.19859008,10/11/2020,10,11,2020
2020,5,SF,MIA,17,43,0,0.060940766,0.136938597,-0.147152906,-0.062645786,10/11/2020,-0.03033009,0.096152179,0.003030759,0.155331763,10/11/2020,10,11,2020
2020,5,SEA,MIN,27,26,1,-0.011507759,0.245111204,-0.031002013,0.146756604,10/11/2020,-0.023902798,0.038222243,-0.038472149,0.01915831,10/11/2020,10,11,2020
2020,5,DAL,NYG,37,34,1,0.038216941,0.122147816,-0.008568944,0.1146347,10/11/2020,-0.151136022,-0.11637075,-0.091465299,0.190140053,10/11/2020,10,11,2020
2020,5,PIT,PHI,38,29,1,-0.270952684,0.018236851,-0.20155204,-0.100790514,10/11/2020,-0.016349288,-0.097730018,-0.101271306,0.088330535,10/11/2020,10,11,2020
2020,5,CHI,TB,20,19,1,-0.098910478,-0.036525839,-0.042270147,-0.004265545,10/8/2020,-0.124685229,0.094532159,-0.214776783,-0.029496345,10/8/2020,10,8,2020
2020,6,DAL,ARI,10,38,0,0.019230251,0.119625175,0.000270309,0.089104191,10/19/2020,0.049223842,0.052784094,-0.056135052,0.083470058,10/19/2020,10,19,2020
2020,6,MIN,ATL,23,40,0,-0.036328253,0.081939956,-0.000274275,0.019857041,10/18/2020,0.005311806,0.027430639,-0.096750008,0.259111566,10/18/2020,10,18,2020
2020,6,PHI,BAL,28,30,0,0.008041532,-0.05212917,-0.077875848,0.140590536,10/18/2020,0.088150682,0.113908031,-0.139303577,-0.143610151,10/18/2020,10,18,2020
2020,6,CAR,CHI,16,23,0,-0.091552591,0.102084093,0.078956225,0.075526525,10/18/2020,-0.137172364,-0.048578934,-0.018289389,-0.014331348,10/18/2020,10,18,2020
2020,6,IND,CIN,31,27,1,-0.023740213,0.017727563,-0.127161288,-0.066337584,10/18/2020,-0.115939988,-0.105767308,0.015464596,0.083450112,10/18/2020,10,18,2020
2020,6,PIT,CLE,38,7,1,-0.216706045,0.083241177,-0.143487969,-0.054633201,10/18/2020,0.031091807,0.13575199,0.046663922,0.070253042,10/18/2020,10,18,2020
2020,6,NE,DEN,12,18,0,0.049915339,-0.085529236,-0.029714064,-0.014015358,10/18/2020,-0.121523853,-0.085009457,-0.104165336,0.024434435,10/18/2020,10,18,2020
2020,6,JAX,DET,16,34,0,-0.033631851,0.033794272,0.002555707,0.284772721,10/18/2020,-0.020104419,-0.044551117,0.045790665,0.205479244,10/18/2020,10,18,2020
2020,6,TB,GB,38,10,1,-0.085719892,0.066503118,-0.231972054,-0.042827533,10/18/2020,-0.040919048,0.336658082,0.059425023,0.032565706,10/18/2020,10,18,2020
2020,6,TEN,HOU,42,36,1,0.056331256,0.27587148,0.04534258,0.048966808,10/18/2020,-0.089360081,0.117455579,0.029879153,0.223363743,10/18/2020,10,18,2020
2020,6,BUF,KC,17,26,0,-0.058891923,0.181307487,-0.019458116,0.125845864,10/19/2020,0.038159302,0.266432495,0.108166564,-0.022214123,10/19/2020,10,19,2020
2020,6,SF,LA,24,16,1,0.074768854,0.018702152,-0.158046336,0.091341765,10/18/2020,-0.040115694,0.230379311,0.009171237,-0.152655658,10/18/2020,10,18,2020
2020,6,MIA,NYJ,24,0,1,-0.062464052,0.22126739,0.027387951,0.033751072,10/18/2020,-0.12985669,-0.195653875,-0.113680508,0.163705647,10/18/2020,10,18,2020
2020,6,NYG,WAS,20,19,1,-0.11637546,-0.099900242,-0.086873387,0.175255176,10/18/2020,-0.019639931,-0.240125496,0.001695906,0.232264417,10/18/2020,10,18,2020
2020,7,NYJ,BUF,10,18,0,-0.142249202,-0.230322216,-0.090583378,0.107656538,10/25/2020,-0.034413796,0.127394503,0.011038312,0.204870628,10/25/2020,10,25,2020
2020,7,NO,CAR,27,24,1,-0.018459279,0.170429135,-0.121174092,0.090988707,10/25/2020,-0.127289815,0.03331093,0.039757955,0.06561524,10/25/2020,10,25,2020
2020,7,LA,CHI,24,10,1,0.009390312,0.172478501,-0.017257902,-0.054340381,10/26/2020,-0.137074502,-0.035925575,-0.067347205,-0.061938053,10/26/2020,10,26,2020
2020,7,CIN,CLE,34,37,0,-0.093932955,-0.022707525,0.005463974,0.122540544,10/25/2020,-0.058591503,0.010854324,0.060867351,0.061070175,10/25/2020,10,25,2020
2020,7,WAS,DAL,25,3,1,-0.013120555,-0.1995463,-0.01823715,0.18723889,10/25/2020,-0.025281793,0.069972913,0.09222054,0.08328166,10/25/2020,10,25,2020
2020,7,ATL,DET,22,23,0,-0.08349798,0.154225039,-0.177525762,0.218204904,10/25/2020,0.00296295,-0.012117309,0.024685293,0.141888793,10/25/2020,10,25,2020
2020,7,HOU,GB,20,35,0,-0.082284426,0.186400433,0.104287781,0.254646802,10/25/2020,-0.041250876,0.19657856,0.034529333,0.065632565,10/25/2020,10,25,2020
2020,7,LAC,JAX,39,29,1,-0.177243333,0.154769975,-0.068147614,0.067239478,10/25/2020,-0.040296752,0.001419307,0.021503044,0.25732943,10/25/2020,10,25,2020
2020,7,DEN,KC,16,43,0,-0.11462824,-0.104439087,-0.084246381,-0.072131491,10/25/2020,0.058179823,0.319896022,0.102270407,-0.039123153,10/25/2020,10,25,2020
2020,7,PHI,NYG,22,21,1,-0.005262115,-0.063008254,-0.062813902,0.126658554,10/22/2020,-0.114840978,-0.084532149,-0.068129739,0.140310559,10/22/2020,10,22,2020
2020,7,TEN,PIT,24,27,0,0.125930414,0.297607676,0.027926834,0.130364175,10/25/2020,-0.154617151,0.071696833,-0.201429455,-0.144915317,10/25/2020,10,25,2020
2020,7,ARI,SEA,37,34,1,0.132273456,0.053565221,-0.086944319,0.040391441,10/25/2020,0.021787493,0.204727576,-0.0421367,0.170740787,10/25/2020,10,25,2020
2020,7,NE,SF,6,33,0,0.041819605,-0.162101684,-0.039511147,-0.046352992,10/25/2020,0.036412869,0.085861457,-0.087098381,0.058720516,10/25/2020,10,25,2020
2020,7,LV,TB,20,45,0,-0.102887976,0.21643714,-0.007807116,0.206960048,10/25/2020,-0.084225588,0.093399548,-0.197566945,-0.113909677,10/25/2020,10,25,2020
2020,8,CAR,ATL,17,25,0,-0.120817225,0.115462549,0.03079195,0.121577743,10/29/2020,-0.104216071,0.169557544,-0.196293555,0.237914189,10/29/2020,10,29,2020
2020,8,PHI,DAL,23,9,1,-0.043053327,-0.030649079,-0.046645718,0.084396877,11/1/2020,-0.04803546,-0.022031017,0.075155159,0.116007479,11/1/2020,11,1,2020
2020,8,DET,IND,21,41,0,-0.048621001,0.049468777,-0.015702505,0.15946426,11/1/2020,-0.026612681,0.068767545,-0.103114023,0.009553132,11/1/2020,11,1,2020
2020,8,MIA,LA,28,17,1,-0.048679014,0.154752511,-0.013594512,-0.042627281,11/1/2020,-0.05777448,0.159852661,-0.073655564,-0.118536062,11/1/2020,11,1,2020
2020,8,DEN,LAC,31,30,1,-0.097559951,-0.163691012,-0.04188054,-0.060334765,11/1/2020,-0.166932942,0.184831378,-0.083305268,0.052646252,11/1/2020,11,1,2020
2020,8,CLE,LV,6,16,0,-0.060190785,0.151346953,0.052741674,0.114272426,11/1/2020,-0.089166133,0.148617858,-0.027403403,0.277210186,11/1/2020,11,1,2020
2020,8,GB,MIN,22,28,0,-0.038319849,0.257052827,-0.023367125,0.07449339,11/1/2020,-0.128089789,0.073246323,-0.088068415,0.148028468,11/1/2020,11,1,2020
2020,8,BUF,NE,24,21,1,-0.034612995,0.129536263,0.002161876,0.090118641,11/1/2020,0.026126466,-0.235603731,0.011805823,0.071722772,11/1/2020,11,1,2020
2020,8,CHI,NO,23,26,0,-0.17168733,-0.103469419,-0.120559729,-0.031942682,11/1/2020,-0.016840326,0.207334547,-0.115813453,0.162653435,11/1/2020,11,1,2020
2020,8,KC,NYJ,35,9,1,0.07464996,0.260414999,0.079902561,-0.110250666,11/1/2020,-0.123255165,-0.265948204,-0.080569919,0.113387022,11/1/2020,11,1,2020
2020,8,BAL,PIT,24,28,0,0.073025975,0.104827412,-0.125817194,-0.137856324,11/1/2020,-0.106241714,0.081184745,-0.186123268,-0.09149979,11/1/2020,11,1,2020
2020,8,SEA,SF,37,27,1,0.073369129,0.168058061,-0.044189296,0.167348935,11/1/2020,0.07392548,0.179898251,-0.079351882,-0.054931054,11/1/2020,11,1,2020
2020,8,NYG,TB,23,25,0,-0.089213316,-0.08839551,-0.094490481,0.135702668,11/2/2020,-0.089927598,0.184297063,-0.166630732,-0.121665862,11/2/2020,11,2,2020
2020,8,CIN,TEN,31,20,1,-0.073913104,0.045727046,-0.007781766,0.242726574,11/1/2020,0.081716607,0.27056445,0.043112443,0.129185294,11/1/2020,11,1,2020
2020,9,IND,BAL,10,24,0,-0.041918074,0.142739849,-0.163452307,-0.019129484,11/8/2020,0.072656607,0.033449317,-0.114852851,-0.111321702,11/8/2020,11,8,2020
2020,9,KC,CAR,33,31,1,-0.031151143,0.32917553,0.034552642,-0.143535129,11/8/2020,-0.087652646,0.070424917,0.043194292,0.155575732,11/8/2020,11,8,2020
2020,9,TEN,CHI,24,17,1,0.161613862,0.217204269,0.03644359,0.195256558,11/8/2020,-0.169248957,-0.092234606,-0.120516647,0.009531347,11/8/2020,11,8,2020
2020,9,ATL,DEN,34,27,1,-0.067266815,0.194831923,-0.149406011,0.170612629,11/8/2020,-0.065523375,-0.120471,-0.041240625,-0.031522565,11/8/2020,11,8,2020
2020,9,MIN,DET,34,20,1,-0.068088406,0.205547542,-0.055270969,0.165467257,11/8/2020,-0.118867119,0.013528764,-0.032991569,0.21694625,11/8/2020,11,8,2020
2020,9,SF,GB,17,34,0,0.071259926,0.194133663,-0.067377792,0.031751058,11/5/2020,-0.0145676,0.254669,0.017593767,0.206567862,11/5/2020,11,5,2020
2020,9,JAX,HOU,25,27,0,-0.060518198,-0.001206608,-0.004322284,0.268743647,11/8/2020,-0.11894201,0.173303458,0.080757228,0.304563201,11/8/2020,11,8,2020
2020,9,LAC,LV,26,31,0,-0.143556217,0.16906789,-0.05386046,0.056532189,11/8/2020,-0.037520709,0.129625642,0.015137543,0.183824832,11/8/2020,11,8,2020
2020,9,ARI,MIA,31,34,0,0.098509901,0.071478029,-0.015593231,0.03360123,11/8/2020,-0.134535145,0.046288835,0.002993439,-0.108565802,11/8/2020,11,8,2020
2020,9,NYJ,NE,27,30,0,-0.131667314,-0.270924022,-0.158149253,0.208879953,11/9/2020,0.036183957,-0.171394068,0.058581731,0.047860435,11/9/2020,11,9,2020
2020,9,TB,NO,3,38,0,-0.111730323,0.174071335,-0.134394901,-0.091150279,11/8/2020,-0.035655322,0.205303607,-0.12353397,0.125502261,11/8/2020,11,8,2020
2020,9,WAS,NYG,20,23,0,-0.011033002,-0.115397173,-0.042271669,0.073913832,11/8/2020,-0.071053388,-0.063929087,-0.115463589,0.134312289,11/8/2020,11,8,2020
2020,9,DAL,PIT,19,24,0,-0.049413008,-0.12163433,0.038932534,0.013210425,11/8/2020,-0.098836552,0.067893703,-0.139374578,-0.12718201,11/8/2020,11,8,2020
2020,9,BUF,SEA,44,34,1,0.020602713,0.095162372,0.016576569,0.095106051,11/8/2020,0.057575755,0.214196684,-0.025379431,0.18386604,11/8/2020,11,8,2020
2020,10,NE,BAL,23,17,1,0.041772826,-0.067647142,0.038833456,0.138720874,11/15/2020,0.023806094,0.081399204,-0.174876927,-0.149213716,11/15/2020,11,15,2020
2020,10,ARI,BUF,32,30,1,0.080812499,0.123449518,-0.030425748,0.090598749,11/15/2020,-0.007026856,0.144408536,0.005539532,0.086809593,11/15/2020,11,15,2020
2020,10,PIT,CIN,36,10,1,-0.163381588,0.093997157,-0.113908529,-0.145041334,11/15/2020,-0.059304575,0.126972564,0.088387952,0.194427812,11/15/2020,11,15,2020
2020,10,LV,DEN,37,12,1,0.02335954,0.115675866,0.005093422,0.192341269,11/15/2020,-0.084327941,-0.09354232,-0.087871358,0.028144102,11/15/2020,11,15,2020
2020,10,CLE,HOU,10,7,1,-0.011688494,0.080845836,0.078585665,0.101524838,11/15/2020,-0.11454193,0.179880995,0.054654896,0.259290744,11/15/2020,11,15,2020
2020,10,TEN,IND,17,34,0,0.10084515,0.169772521,-0.026415267,0.140008005,11/12/2020,-0.115203023,0.058654808,-0.169373911,0.038380188,11/12/2020,11,12,2020
2020,10,GB,JAX,24,20,1,-0.024089546,0.320575952,0.0046211,0.154092986,11/15/2020,-0.060934084,0.009115458,-0.020762161,0.257968418,11/15/2020,11,15,2020
2020,10,MIA,LAC,29,21,1,-0.127741848,0.10097951,0.002662676,-0.023859062,11/15/2020,-0.124746915,0.180267407,0.009990648,0.055872137,11/15/2020,11,15,2020
2020,10,CHI,MIN,13,19,0,-0.194709166,-0.095212028,-0.129988894,-0.000141683,11/16/2020,-0.008188027,0.223028161,-0.051428108,0.111849178,11/16/2020,11,16,2020
2020,10,NYG,PHI,27,17,1,-0.071647413,-0.040165297,-0.113587376,0.111889332,11/15/2020,-0.057783492,-0.106781287,-0.048275946,-0.034556952,11/15/2020,11,15,2020
2020,10,LA,SEA,23,16,1,-0.03315381,0.057099616,-0.154970478,-0.177310863,11/15/2020,0.03908432,0.18424738,-0.044648606,0.216984257,11/15/2020,11,15,2020
2020,10,NO,SF,27,13,1,-0.030106559,0.229959792,-0.14637536,-0.000745834,11/15/2020,0.048529773,0.143919548,-0.067297883,0.138188557,11/15/2020,11,15,2020
2020,10,CAR,TB,23,46,0,-0.027666503,0.121642674,0.052397626,0.178815142,11/15/2020,-0.136717837,0.038992465,-0.110893479,-0.012593358,11/15/2020,11,15,2020
2020,10,DET,WAS,30,27,1,-0.103461316,-0.012464134,0.020527576,0.232354379,11/15/2020,-0.028144178,-0.09241839,-0.048098737,0.072615264,11/15/2020,11,15,2020
2020,11,SEA,ARI,28,21,1,-0.005732802,0.125365134,-0.042486558,0.196459348,11/19/2020,0.068359485,0.108631632,-0.049474502,0.08175011,11/19/2020,11,19,2020
2020,11,NO,ATL,24,9,1,-0.041889718,0.169249537,-0.202027699,0.000384835,11/22/2020,-0.10723942,0.205077582,-0.149618248,0.14745302,11/22/2020,11,22,2020
2020,11,WAS,CIN,20,9,1,-0.016771142,-0.048334826,-0.041977729,0.119777547,11/22/2020,-0.029361481,0.030016708,0.007084347,0.197087537,11/22/2020,11,22,2020
2020,11,MIN,DAL,28,31,0,-0.053330563,0.197138847,-0.09839623,0.006856277,11/22/2020,-0.037888459,-0.123885637,-0.047734747,0.050267066,11/22/2020,11,22,2020
2020,11,CAR,DET,20,0,1,-0.026854972,0.034450478,0.061401775,0.242058387,11/22/2020,-0.089764563,0.04414881,0.022271471,0.223843872,11/22/2020,11,22,2020
2020,11,IND,GB,34,31,1,-0.09585658,0.108901528,-0.135499442,0.002447507,11/22/2020,-0.048232998,0.260620954,0.006664321,0.068888806,11/22/2020,11,22,2020
2020,11,LV,KC,31,35,0,0.024964898,0.118883941,-0.023792613,0.102482962,11/22/2020,-0.004526638,0.316587299,0.071918073,-0.054959848,11/22/2020,11,22,2020
2020,11,TB,LA,24,27,0,-0.094604811,0.134805027,-0.09556288,-0.074593782,11/23/2020,-0.03574453,0.077430203,-0.157265467,-0.166975415,11/23/2020,11,23,2020
2020,11,DEN,MIA,20,13,1,-0.097295145,-0.137235306,-0.0592628,0.041617169,11/22/2020,-0.164506409,0.131994251,0.019121406,-0.039233207,11/22/2020,11,22,2020
2020,11,HOU,NE,27,20,1,-0.091913357,0.148206187,0.045190545,0.189047268,11/22/2020,0.041396347,0.001701896,0.019812679,0.122412845,11/22/2020,11,22,2020
2020,11,LAC,NYJ,34,28,1,-0.088300216,0.120668669,-0.056505779,0.097476388,11/22/2020,-0.11926892,-0.127263667,-0.118734684,0.2334914,11/22/2020,11,22,2020
2020,11,CLE,PHI,22,17,1,-0.009350877,0.040322617,0.061812713,0.08745018,11/22/2020,0.018914772,-0.10468179,-0.028293334,0.018490592,11/22/2020,11,22,2020
2020,11,JAX,PIT,3,27,0,-0.049182669,-0.046948747,-0.046200344,0.214759645,11/22/2020,-0.198425312,0.111038824,-0.076293739,-0.181184493,11/22/2020,11,22,2020
2020,11,BAL,TEN,24,30,0,0.016193797,0.092941706,-0.132740714,-0.063743229,11/22/2020,0.085319301,0.118756983,-0.026112822,0.175601902,11/22/2020,11,22,2020
2020,12,NE,ARI,20,17,1,0.030664323,0.036975226,-0.02051518,0.177031286,11/29/2020,0.036123569,0.122114384,-0.02983938,0.120096664,11/29/2020,11,29,2020
2020,12,PIT,BAL,19,14,1,-0.191530011,0.111054913,-0.055641146,-0.252897877,12/2/2020,0.020620905,0.115300127,-0.113465403,-0.006689286,12/2/2020,12,2,2020
2020,12,MIN,CAR,28,27,1,-0.032017507,0.17335028,-0.048113969,0.005840218,11/29/2020,-0.044629582,0.024710204,-0.033833432,0.151853128,11/29/2020,11,29,2020
2020,12,GB,CHI,41,25,1,-0.074240473,0.22142455,-0.000400379,0.072673718,11/29/2020,-0.210144619,-0.148038758,-0.142869266,0.016639182,11/29/2020,11,29,2020
2020,12,JAX,CLE,25,27,0,-0.028454122,-0.141061479,-0.061485034,0.204455894,11/29/2020,-0.060292295,0.036060357,0.013650001,0.037258303,11/29/2020,11,29,2020
2020,12,DET,HOU,25,41,0,-0.160367309,-0.011198195,-0.002171949,0.18221947,11/26/2020,-0.110094672,0.206752387,0.034019185,0.203501917,11/26/2020,11,26,2020
2020,12,TB,KC,24,27,0,-0.114794194,0.081024241,-0.154220935,-0.030396841,11/29/2020,0.010076165,0.337503059,0.044096189,0.033356583,11/29/2020,11,29,2020
2020,12,BUF,LAC,27,17,1,-0.031456026,0.121909557,0.004487907,0.078529002,11/29/2020,-0.12603331,0.136883537,-0.05167267,0.07162873,11/29/2020,11,29,2020
2020,12,ATL,LV,43,6,1,-0.120584012,0.114078966,-0.121258163,0.137083731,11/29/2020,-0.001885401,0.182767083,-0.008575095,0.166423364,11/29/2020,11,29,2020
2020,12,NYJ,MIA,3,20,0,-0.107237141,-0.118819736,-0.149041592,0.223570683,11/29/2020,-0.150090554,0.077060253,-0.004862258,-0.017793491,11/29/2020,11,29,2020
2020,12,DEN,NO,3,31,0,-0.101278992,-0.105745028,-0.066557285,0.003773039,11/29/2020,-0.032704873,0.155155571,-0.199362911,-0.049937311,11/29/2020,11,29,2020
2020,12,CIN,NYG,17,19,0,-0.064312767,-0.005512712,0.005832345,0.144527671,11/29/2020,-0.049483733,-0.002654552,-0.03449378,0.083127486,11/29/2020,11,29,2020
2020,12,PHI,SEA,17,23,0,-0.02478777,-0.121469965,-0.079801405,0.01946237,11/30/2020,0.007959857,0.159342847,-0.054901309,0.198361135,11/30/2020,11,30,2020
2020,12,LA,SF,20,23,0,-0.101240242,0.101857587,-0.160329545,-0.164566597,11/29/2020,-0.034070956,0.117813104,-0.076395293,0.078458867,11/29/2020,11,29,2020
2020,12,IND,TEN,26,45,0,-0.083960018,0.100667219,-0.150352369,0.006572168,11/29/2020,0.069563767,0.158191681,-0.017798088,0.175686061,11/29/2020,11,29,2020
2020,12,DAL,WAS,16,41,0,0.002153183,-0.092982784,-0.024481314,0.056065221,11/26/2020,-0.016990631,-0.068541656,-0.068369184,0.07597087,11/26/2020,11,26,2020
2020,13,SF,BUF,24,34,0,-0.100167173,0.083317318,-0.104626262,-0.02930336,12/7/2020,-0.04891421,0.114859916,-0.066448927,0.079249235,12/7/2020,12,7,2020
2020,13,MIA,CIN,19,7,1,-0.206538247,0.084462893,-0.042960468,-0.066314358,12/6/2020,-0.054092346,-0.088311925,0.001360973,0.131834062,12/6/2020,12,6,2020
2020,13,TEN,CLE,35,41,0,0.082448951,0.203017371,-0.0196243,0.14484583,12/6/2020,-0.026971956,0.066373891,0.044386287,0.048739103,12/6/2020,12,6,2020
2020,13,BAL,DAL,34,17,1,0.001145517,-0.000309097,-0.124043492,-0.026296233,12/8/2020,-0.040596755,-0.154857556,0.008077516,0.023281419,12/8/2020,12,8,2020
2020,13,KC,DEN,22,16,1,-0.014529059,0.342485033,0.047477786,0.047365329,12/6/2020,-0.168611193,-0.26076255,-0.021549592,-0.057983842,12/6/2020,12,6,2020
2020,13,CHI,DET,30,34,0,-0.133465352,-0.127422045,-0.105493214,0.087447474,12/6/2020,-0.195660933,-0.012030258,-0.047534992,0.252375743,12/6/2020,12,6,2020
2020,13,HOU,IND,20,26,0,-0.136240957,0.268013491,-0.034983957,0.172749196,12/6/2020,-0.07374995,0.081335264,-0.104669443,0.071127118,12/6/2020,12,6,2020
2020,13,MIN,JAX,27,24,1,-0.071432675,0.164086736,-0.048737256,0.01976467,12/6/2020,0.005049943,-0.099853176,-0.027588421,0.210075421,12/6/2020,12,6,2020
2020,13,ARI,LA,28,38,0,0.020075421,0.090364752,-0.025217794,0.023583289,12/6/2020,-0.122385998,-0.001729353,-0.207031594,-0.153951832,12/6/2020,12,6,2020
2020,13,NYJ,LV,28,31,0,-0.133134347,-0.16127819,-0.20675279,0.206116092,12/6/2020,-0.129462387,0.057104377,-0.018863384,0.132028043,12/6/2020,12,6,2020
2020,13,LAC,NE,0,45,0,-0.177066777,0.133050869,-0.065439424,0.072628393,12/6/2020,0.02702713,-0.051951205,-0.028494101,0.131392733,12/6/2020,12,6,2020
2020,13,ATL,NO,16,21,0,-0.112460315,0.08599288,-0.22677483,0.022807418,12/6/2020,0.008045056,0.073131524,-0.251627228,-0.20788921,12/6/2020,12,6,2020
2020,13,SEA,NYG,12,17,0,-0.006075763,0.132286517,-0.024650999,0.129783706,12/6/2020,-0.048862606,0.00013102,-0.031971465,-0.004986878,12/6/2020,12,6,2020
2020,13,GB,PHI,30,16,1,-0.045516158,0.264295141,0.043736119,0.055592848,12/6/2020,-0.000751447,-0.135603597,-0.081525539,0.01429839,12/6/2020,12,6,2020
2020,13,PIT,WAS,17,23,0,-0.190656882,0.077549986,-0.072304315,-0.310283803,12/7/2020,0.012826317,-0.088472139,-0.096197138,-0.016011482,12/7/2020,12,7,2020
2020,14,NYG,ARI,7,26,0,-0.033358165,-0.03847118,-0.069675009,-0.02505863,12/13/2020,0.018414727,0.036841924,-0.044362755,0.075644906,12/13/2020,12,13,2020
2020,14,LAC,ATL,20,17,1,-0.14106281,0.050117914,-0.052091734,0.064760968,12/13/2020,-0.109268367,0.042288223,-0.177563839,0.036527469,12/13/2020,12,13,2020
2020,14,CLE,BAL,42,47,0,-0.059368435,0.160782151,-0.025725455,0.077766189,12/14/2020,0.073675858,-0.027639876,-0.133901874,-0.005818054,12/14/2020,12,14,2020
2020,14,CIN,DAL,7,30,0,-0.055924077,-0.119553617,-0.036391209,0.140684608,12/13/2020,-0.06021538,-0.100902922,0.073792651,-0.014168767,12/13/2020,12,13,2020
2020,14,CAR,DEN,27,32,0,-0.048306787,0.034736929,-0.058347691,0.146778278,12/13/2020,-0.131417751,-0.2022551,-0.001369837,-0.026439501,12/13/2020,12,13,2020
2020,14,DET,GB,24,31,0,-0.180307506,0.042725509,-0.040936517,0.238162508,12/13/2020,-0.022582099,0.28235042,0.023637635,0.033770506,12/13/2020,12,13,2020
2020,14,CHI,HOU,36,7,1,-0.11877272,-0.082297882,-0.107959115,0.12219808,12/13/2020,-0.132766572,0.227404069,-0.047242045,0.187248827,12/13/2020,12,13,2020
2020,14,LV,IND,27,44,0,-0.124209609,0.069828392,0.01484497,0.108467999,12/13/2020,-0.081887379,0.103141126,-0.110617726,0.061461874,12/13/2020,12,13,2020
2020,14,MIA,KC,27,33,0,-0.2118538,0.095052777,-0.042572981,-0.094677573,12/13/2020,0.010601386,0.31253136,0.052018981,0.050004946,12/13/2020,12,13,2020
2020,14,TB,MIN,26,14,1,-0.091738679,0.094800158,-0.156132725,0.025036024,12/13/2020,-0.090527745,0.134481091,-0.063352134,0.010407936,12/13/2020,12,13,2020
2020,14,LA,NE,24,3,1,-0.124052845,0.056877438,-0.171611208,-0.166173994,12/10/2020,0.026264176,-0.041391807,-0.015039382,0.040155802,12/10/2020,12,10,2020
2020,14,PHI,NO,24,21,1,-0.015197909,-0.127833685,-0.05637997,0.071925367,12/13/2020,0.015894458,0.078156543,-0.226339213,-0.20082653,12/13/2020,12,13,2020
2020,14,SEA,NYJ,40,3,1,-0.043463007,0.086739832,-0.011246257,0.07742478,12/13/2020,-0.084660609,-0.148793901,-0.190856634,0.190175974,12/13/2020,12,13,2020
2020,14,BUF,PIT,26,15,1,-0.095734338,0.171282507,-0.092834763,0.102791314,12/13/2020,-0.242203241,0.059468391,-0.105086597,-0.257891898,12/13/2020,12,13,2020
2020,14,JAX,TEN,10,31,0,-0.019700747,-0.088695684,-0.052830022,0.176645183,12/13/2020,0.007429699,0.20838747,-0.052854003,0.227373451,12/13/2020,12,13,2020
2020,14,SF,WAS,15,23,0,-0.117945169,0.113005831,-0.143857572,0.049346883,12/13/2020,-0.031558462,-0.078779204,-0.15533002,-0.012193981,12/13/2020,12,13,2020
